"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"Sm7xTlL5FuDoeb1qkAVUpGvqg+GyxW1uIAp6gIejec=","Sm7xTlL5FuDoeb1qkAVUpGvqg+GyxW1uIAp6gIejec=","Sm7xTlL5FuDoeb1qkAVUpGvqg+GyxW1uIAp6gIejec=","Hermosillo, Tierra caliente","Fan de aprovechar hasta para ir por las tortillas con tal de salir #FuckYouQuarantine 🖕🏻 🔜#MakeupArtist 🇲🇽#ByeChairos #FRENAAA","","90","142","2020-06-10","en"
"7yAlDqQTXLPKjf4n54kdRs9KzBWUgU9TTtXuTLk7xb0=","7yAlDqQTXLPKjf4n54kdRs9KzBWUgU9TTtXuTLk7xb0=","7yAlDqQTXLPKjf4n54kdRs9KzBWUgU9TTtXuTLk7xb0=","","La Vida es mejor cantando...","","35","99","2020-05-11","en"
"wAX4AydNERziem8AcloDLtNnxYUbqX+Ii7HsEzXjoY=","wAX4AydNERziem8AcloDLtNnxYUbqX+Ii7HsEzXjoY=","wAX4AydNERziem8AcloDLtNnxYUbqX+Ii7HsEzXjoY=","","Hola","","26","22","2020-08-06","en"
"xLksJ0CXXpsXYVsp+8RUImNzSZio8jSE93LEWTyC7+0=","xLksJ0CXXpsXYVsp+8RUImNzSZio8jSE93LEWTyC7+0=","xLksJ0CXXpsXYVsp+8RUImNzSZio8jSE93LEWTyC7+0=","","Me dicen el ""Chicharo"" por el nombre, pero no me parezco. #Frenaa","","17","32","2020-11-06","en"
"5xh5fCd8Sl4wTC9a0YQ7tlaCIH+helGchn+dUTSamuc=","5xh5fCd8Sl4wTC9a0YQ7tlaCIH+helGchn+dUTSamuc=","5xh5fCd8Sl4wTC9a0YQ7tlaCIH+helGchn+dUTSamuc=","","El cambio esta en ti. #Chaira y bonita, estoy con #AMLO #REDAMLO. Cree en el amor de los nuevos comienzos.💕","","59","80","2020-04-07","en"
"MoMBdhWmJ8xp66i6wRHIELTX7Wt78T0o67ymRD9iECY=","MoMBdhWmJ8xp66i6wRHIELTX7Wt78T0o67ymRD9iECY=","MoMBdhWmJ8xp66i6wRHIELTX7Wt78T0o67ymRD9iECY=","","Aries ♈️

#RedAMLO","","31","92","2020-05-13","en"
"U37h6uPsHRU2UBNIkbFca5f9uhWiJFVExosnZVKuX9Y=","U37h6uPsHRU2UBNIkbFca5f9uhWiJFVExosnZVKuX9Y=","U37h6uPsHRU2UBNIkbFca5f9uhWiJFVExosnZVKuX9Y=","","La vida es un riesgo 😈. Chiva de corazón.🐐❤️
#RedAMLO","","40","49","2020-02-26","en"
"HpVCSbyz3gPPo2LZPjfGVxZbi3I8ndGe148OvGVgW+A=","HpVCSbyz3gPPo2LZPjfGVxZbi3I8ndGe148OvGVgW+A=","HpVCSbyz3gPPo2LZPjfGVxZbi3I8ndGe148OvGVgW+A=","Hermosillo, Sonora","Me gustan las tardes en la playa, acompañados de un buen libro. #FRENAAA #AntiAMLO NO CHAIROS.","","74","92","2020-05-19","en"
"NXOauHW+NbeHsO1oZKe+Pwieu86PHIqvBnLZ7WKf5w=","NXOauHW+NbeHsO1oZKe+Pwieu86PHIqvBnLZ7WKf5w=","NXOauHW+NbeHsO1oZKe+Pwieu86PHIqvBnLZ7WKf5w=","","Travel ✈️
Enjoy 😎
Live 📸

#FRENAAA","","55","68","2020-07-17","en"
"ghNcLOENjbwOp54N4ZqH1xP7bBIyKZfmIfQn1PDzfhg=","ghNcLOENjbwOp54N4ZqH1xP7bBIyKZfmIfQn1PDzfhg=","ghNcLOENjbwOp54N4ZqH1xP7bBIyKZfmIfQn1PDzfhg=","","Romántico empedernido.","","0","21","2019-08-12","en"
"tN17a3TM4VANhXfH1m1tXGK1qsJAd4CbqFAOg4VBGHM=","tN17a3TM4VANhXfH1m1tXGK1qsJAd4CbqFAOg4VBGHM=","tN17a3TM4VANhXfH1m1tXGK1qsJAd4CbqFAOg4VBGHM=","","El tiempo es el mejor maestro. Me gusta el café de domingo por las mañanas. #REDAMLO","","89","153","2020-05-14","en"
"0IPmMpy0TexlN7lYdhfRu1jyQqCO6WhqfhMXje9R54=","0IPmMpy0TexlN7lYdhfRu1jyQqCO6WhqfhMXje9R54=","0IPmMpy0TexlN7lYdhfRu1jyQqCO6WhqfhMXje9R54=","Tapachula, Chiapas.","Estudiante de periodismo. Harta de la violencia y la desigualdad. Live, love, dream 🙏🏼#Universidad #Chiapas.","","17","44","2016-04-14","en"
"4RJp7hISJ89tkvTPHE6eYUlZ7Zm+Y850itGiCA5Z2ic=","4RJp7hISJ89tkvTPHE6eYUlZ7Zm+Y850itGiCA5Z2ic=","4RJp7hISJ89tkvTPHE6eYUlZ7Zm+Y850itGiCA5Z2ic=","","Enamorada del amor.","","3","18","2019-08-09","es"
"S0qs+5scsUjty9QuxSJwbmzhHBA7l6vANjlO9e5ktcY=","S0qs+5scsUjty9QuxSJwbmzhHBA7l6vANjlO9e5ktcY=","S0qs+5scsUjty9QuxSJwbmzhHBA7l6vANjlO9e5ktcY=","","Los hombres incapaces de pensar por sí mismos, no piensan en absoluto. -Óscar Wilde","","22","40","2016-04-18","es"
"FW6r0W1tWKqni4ytKEQhVPGcnwk4ecylA3sBeZOWW54=","FW6r0W1tWKqni4ytKEQhVPGcnwk4ecylA3sBeZOWW54=","FW6r0W1tWKqni4ytKEQhVPGcnwk4ecylA3sBeZOWW54=","","Amante del olor a lavanda🌸
Despeinada, nunca peinada 💋

#FRENAAA","","73","100","2020-05-14","en"
"JrP4i9W21iARWRHTFl9HEL0HVxJ+yByzozPWmoCp2KU=","JrP4i9W21iARWRHTFl9HEL0HVxJ+yByzozPWmoCp2KU=","JrP4i9W21iARWRHTFl9HEL0HVxJ+yByzozPWmoCp2KU=","","Mom to be! ✨🌟 En cada uno de nosotros hay una fuerza especial que nos permite ser únicos. #Vida #amor #paz #justicia🕊️","","3","22","2019-08-01","en"
"YiDZyrXjRd9h9tvBjwSJDSTSMUmlSgXjt4cBLsyf64=","YiDZyrXjRd9h9tvBjwSJDSTSMUmlSgXjt4cBLsyf64=","YiDZyrXjRd9h9tvBjwSJDSTSMUmlSgXjt4cBLsyf64=","","GodineandoAndo","","92","126","2019-08-06","en"
"XDUASzSATk8VsaFRYv3QlBkhOHa4V0avNqF59K6+cK0=","XDUASzSATk8VsaFRYv3QlBkhOHa4V0avNqF59K6+cK0=","XDUASzSATk8VsaFRYv3QlBkhOHa4V0avNqF59K6+cK0=","","¡Una persona feliz! Es lo que pienso no lo que tu quieras entender 🤝","","69","108","2020-01-02","en"
"bmGbK3suM3zVoRtqwE8ebQo3HSrVYKe5cuPt1Cbv5gI=","bmGbK3suM3zVoRtqwE8ebQo3HSrVYKe5cuPt1Cbv5gI=","bmGbK3suM3zVoRtqwE8ebQo3HSrVYKe5cuPt1Cbv5gI=","","Auriazul de corazón. #RedAMLO","","32","79","2020-11-07","en"
"QOkpN7IHiRCChPNkSzKhuCnkAiATSm3hapmvTm6VoPQ=","QOkpN7IHiRCChPNkSzKhuCnkAiATSm3hapmvTm6VoPQ=","QOkpN7IHiRCChPNkSzKhuCnkAiATSm3hapmvTm6VoPQ=","","Ni que fueras mi quincena para esperarte tanto, cariño.","","0","18","2019-08-08","en"
"wCpa00ZrGmaQkqPEN7m+7jvHscaRK3QS2MpP5x2ZIg8=","wCpa00ZrGmaQkqPEN7m+7jvHscaRK3QS2MpP5x2ZIg8=","wCpa00ZrGmaQkqPEN7m+7jvHscaRK3QS2MpP5x2ZIg8=","","Cuenta que te avisa si ya suspendieron al Pedófilo de @AlexM3ta_Wolf","","2","2","2019-10-02","en"
"DlEhLXWIdn4jfea2fSCohgEJAuJIHvSw13TFVLmKM=","DlEhLXWIdn4jfea2fSCohgEJAuJIHvSw13TFVLmKM=","DlEhLXWIdn4jfea2fSCohgEJAuJIHvSw13TFVLmKM=","","Jarocha y a mucha honra #RedAMLO #RedAMLOVE","","157","217","2019-08-05","en"
"9bPvFsyeDKwOm95LVYAVfT0HUWK1uhOjs1+EoJ4if7Q=","9bPvFsyeDKwOm95LVYAVfT0HUWK1uhOjs1+EoJ4if7Q=","9bPvFsyeDKwOm95LVYAVfT0HUWK1uhOjs1+EoJ4if7Q=","","Es verdad, soy un payaso","","46","92","2019-10-25","en"
"wgK77mHWfJNwfA6ACC90YbgOc+VH52S7Xse57sMo7k=","wgK77mHWfJNwfA6ACC90YbgOc+VH52S7Xse57sMo7k=","wgK77mHWfJNwfA6ACC90YbgOc+VH52S7Xse57sMo7k=","","El Rey de tu corazón

 #RedAMLO","","94","138","2019-10-10","en"
"tD7uys9vxf9aylmzwF0cDFPPuvdtJaeE2rsT7j2Wi+0=","tD7uys9vxf9aylmzwF0cDFPPuvdtJaeE2rsT7j2Wi+0=","tD7uys9vxf9aylmzwF0cDFPPuvdtJaeE2rsT7j2Wi+0=","","Todos quieren conquistar el mundo... yo solo quiero dormir #RedAMLO","","107","122","2019-08-16","es"
"7bAo5ezN2nQkiVaW3dJbRRJypJl2e1WTJMxUbmAM1L0=","7bAo5ezN2nQkiVaW3dJbRRJypJl2e1WTJMxUbmAM1L0=","7bAo5ezN2nQkiVaW3dJbRRJypJl2e1WTJMxUbmAM1L0=","","Préstame un beso, te juro que lo regreso...","","140","127","2019-10-02","en"
"WP8cdY198VfgHs9kQCWFLJYPBMqzTkHMhJeLa0wwHQ=","WP8cdY198VfgHs9kQCWFLJYPBMqzTkHMhJeLa0wwHQ=","WP8cdY198VfgHs9kQCWFLJYPBMqzTkHMhJeLa0wwHQ=","","¡Oye tranquilo viejo!","","31","55","2019-08-20","es"
"5J7KvT21lLm5ywSCBdGBkCyCjWNgesMhHBDgVswFugc=","5J7KvT21lLm5ywSCBdGBkCyCjWNgesMhHBDgVswFugc=","5J7KvT21lLm5ywSCBdGBkCyCjWNgesMhHBDgVswFugc=","","Orgullosa de mi México. #ProAMLO","","36","91","2020-11-07","en"
"429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es"
"A+gOmKr7uxbr24TO2JPQ+GlWUghR5EpmxjxHqi8Eg+k=","A+gOmKr7uxbr24TO2JPQ+GlWUghR5EpmxjxHqi8Eg+k=","A+gOmKr7uxbr24TO2JPQ+GlWUghR5EpmxjxHqi8Eg+k=","","Fracasar no te da una razón para renunciar, mientras tengas fe. 

#RedAMLO","","49","89","2020-05-14","en"
"LZPLOyV7Ejm1g7vRrZvRUc+NAHoYtkHjcobUHQbAmYY=","LZPLOyV7Ejm1g7vRrZvRUc+NAHoYtkHjcobUHQbAmYY=","LZPLOyV7Ejm1g7vRrZvRUc+NAHoYtkHjcobUHQbAmYY=","","Amo el aroma a tierra mojada y los placeres dulces y pequeños de la vida...
#FRENAAA #BOA","","57","69","2020-07-15","en"
"4I77TzUykGl2nwykCtgzkJnKqCfc1RBKiK7VTGe4z0=","4I77TzUykGl2nwykCtgzkJnKqCfc1RBKiK7VTGe4z0=","4I77TzUykGl2nwykCtgzkJnKqCfc1RBKiK7VTGe4z0=","","22. Mx. Good girl.","","18","21","2020-07-15","en"
"xm50WnPXXQqV+h02RHqCmpONQORniJFTK38H77ulaU=","xm50WnPXXQqV+h02RHqCmpONQORniJFTK38H77ulaU=","xm50WnPXXQqV+h02RHqCmpONQORniJFTK38H77ulaU=","","La cuenta oficial del podcast Proyecto X","","41","44","2019-12-23","en"
"343UxILoFBK8etG7N8iSPxMC6DaRZQpYGLTvLts2c0=","343UxILoFBK8etG7N8iSPxMC6DaRZQpYGLTvLts2c0=","343UxILoFBK8etG7N8iSPxMC6DaRZQpYGLTvLts2c0=","Nuevo León","Rockero de tradición. #Geek de nacimiento. (cuerpo de tentación y cara de arrepentimiento jaj a)","","12","31","2016-04-19","es"
"wzDQEfYGYE7GwL+NNBCJA30AnfcjdBH9frH93JS8Ow=","wzDQEfYGYE7GwL+NNBCJA30AnfcjdBH9frH93JS8Ow=","wzDQEfYGYE7GwL+NNBCJA30AnfcjdBH9frH93JS8Ow=","","Curiosa, feliz y buscandome...","","73","175","2020-01-02","en"
"lBCauQsUkCdooGnjhfGelZ0CLb6m8CRKJ8n6opCFAxc=","lBCauQsUkCdooGnjhfGelZ0CLb6m8CRKJ8n6opCFAxc=","lBCauQsUkCdooGnjhfGelZ0CLb6m8CRKJ8n6opCFAxc=","","Escribo de mi cotidianidad...
Chairos, absténganse.

#Frenaaa","","49","26","2020-08-05","en"
"bFb+btp4mr0FEPpqcfxoXqAJZfNYDqRI20lEwFiRg=","bFb+btp4mr0FEPpqcfxoXqAJZfNYDqRI20lEwFiRg=","bFb+btp4mr0FEPpqcfxoXqAJZfNYDqRI20lEwFiRg=","","Yo que pensaba que venía a dormir...","","56","127","2020-05-15","en"
"sMHmYFnQwGsL7KoooPfwYUwNvPNhmOHVRwA7pDBydgg=","sMHmYFnQwGsL7KoooPfwYUwNvPNhmOHVRwA7pDBydgg=","sMHmYFnQwGsL7KoooPfwYUwNvPNhmOHVRwA7pDBydgg=","","Apasionada de la vida, me gusta mucho ver tutoriales de maquillaje, amo el aroma a rosas. #RedAMLO","","90","122","2020-05-18","en"
"ITrZR7akogG5do58O3hkNMtRck6r+uKpvZnUImPW62c=","ITrZR7akogG5do58O3hkNMtRck6r+uKpvZnUImPW62c=","ITrZR7akogG5do58O3hkNMtRck6r+uKpvZnUImPW62c=","","Si me conoces, te enamoras.","","112","142","2019-10-02","en"
"3tBG1gZ+JCeUBUmc1ooq2r+c89wjXy2zwv0YihHRE=","3tBG1gZ+JCeUBUmc1ooq2r+c89wjXy2zwv0YihHRE=","3tBG1gZ+JCeUBUmc1ooq2r+c89wjXy2zwv0YihHRE=","","Que nadie te limite.🌈
#FRENAAA","","162","183","2019-10-09","es"
"ESW743cOwwm+P6U0vojNNCCEcQXx7NaMYuEB11HfeLU=","ESW743cOwwm+P6U0vojNNCCEcQXx7NaMYuEB11HfeLU=","ESW743cOwwm+P6U0vojNNCCEcQXx7NaMYuEB11HfeLU=","","Simplemente soy.... Conoceme y no te arrepentirás...","","51","95","2019-09-25","en"
"CgVKd5SbrDNZzfFI8ZBo15REji3XI1vSxcUy5UpzNbA=","CgVKd5SbrDNZzfFI8ZBo15REji3XI1vSxcUy5UpzNbA=","CgVKd5SbrDNZzfFI8ZBo15REji3XI1vSxcUy5UpzNbA=","Todo el territorio","Es hora de cambiar la sangre de la #4T, no permitamos más Yeidckols, ni Citlallis, ni Batres, ni Monreales... es momento de los jóvenes #RedAMLO","","18","30","2016-04-18","es"
"QkiqB2Jqu3X3W1rLhe+VxR2YPFLA8E7cu+NnQAFrM0=","QkiqB2Jqu3X3W1rLhe+VxR2YPFLA8E7cu+NnQAFrM0=","QkiqB2Jqu3X3W1rLhe+VxR2YPFLA8E7cu+NnQAFrM0=","","","","22","32","2016-04-14","es"
"5IX1Hf8HziP3l2J7eVYN+Qijx6NJVWFzX18y4bUxMA=","5IX1Hf8HziP3l2J7eVYN+Qijx6NJVWFzX18y4bUxMA=","5IX1Hf8HziP3l2J7eVYN+Qijx6NJVWFzX18y4bUxMA=","","Fotógrafa, viajera, aunque sea en libros....","","153","231","2019-08-07","en"
"VSwMoiU2o8tJ5uT6s89pnOIW0VBQWlI5AibMmHKA=","VSwMoiU2o8tJ5uT6s89pnOIW0VBQWlI5AibMmHKA=","VSwMoiU2o8tJ5uT6s89pnOIW0VBQWlI5AibMmHKA=","","Gracias Dios por darme la dicha de ser mamá, te ruego para que cada día los protejas.","","87","156","2020-05-11","en"
"hYPrS9hkJoAzHdrZgKy3HMxG7LTYESQLjjomg6K4i+k=","hYPrS9hkJoAzHdrZgKy3HMxG7LTYESQLjjomg6K4i+k=","hYPrS9hkJoAzHdrZgKy3HMxG7LTYESQLjjomg6K4i+k=","","Amo los panditas Rojos!!!","","82","166","2019-08-06","en"
"BUKJ+sXNu912E2egT+cXOxq413VW6231Pd9x3DTsmI=","BUKJ+sXNu912E2egT+cXOxq413VW6231Pd9x3DTsmI=","BUKJ+sXNu912E2egT+cXOxq413VW6231Pd9x3DTsmI=","","Arriba el norte y al que no le parezca que revise un mapa...
#RedAMLOVE #RedChairo","","79","77","2020-07-31","es"
"8Rv4WOOpxA477UTMjWVXMUf+ZRjhCxlMGd1sSaeVo=","8Rv4WOOpxA477UTMjWVXMUf+ZRjhCxlMGd1sSaeVo=","8Rv4WOOpxA477UTMjWVXMUf+ZRjhCxlMGd1sSaeVo=","","Gerente general de asuntos sin importancia. 🤓




#FRENAAA","","97","105","2019-10-30","en"
"UEPp2IumArCXvJSKHwXcYGBUM8yB39tx23SE5t4sfw=","UEPp2IumArCXvJSKHwXcYGBUM8yB39tx23SE5t4sfw=","UEPp2IumArCXvJSKHwXcYGBUM8yB39tx23SE5t4sfw=","","Soy guapo, ahora solo me falta ser millonario. Los pies en la tierra, la mirada en el cielo. El mar y las olas son lo mío.","","43","69","2019-12-13","en"
"eNGYFWERzUmOBI9oS1BzbbkGYGSxUDAZi64JCfeXIpw=","eNGYFWERzUmOBI9oS1BzbbkGYGSxUDAZi64JCfeXIpw=","eNGYFWERzUmOBI9oS1BzbbkGYGSxUDAZi64JCfeXIpw=","","Memero de nacimiento.","","123","176","2019-08-11","en"
"77oiVexfQeKHqzYyMhWS+HB9ZoNbBNHFAqzgrQEhl2U=","77oiVexfQeKHqzYyMhWS+HB9ZoNbBNHFAqzgrQEhl2U=","77oiVexfQeKHqzYyMhWS+HB9ZoNbBNHFAqzgrQEhl2U=","Tamaulipas, México","🚫No te tomes en serio twitter, solo vengo a escribir lo que no puedo poner en otros lugares. AMLO es la peor decisión de México #FRENAAA","","116","175","2020-05-12","en"
"GOSmehbdb9mRwTNz7RtzHrc6n+Mt5yVxsB8zjb0Ut0Q=","GOSmehbdb9mRwTNz7RtzHrc6n+Mt5yVxsB8zjb0Ut0Q=","GOSmehbdb9mRwTNz7RtzHrc6n+Mt5yVxsB8zjb0Ut0Q=","","Soy todo lo que quiero ser...","","29","92","2020-01-02","en"
"T10d8M4EAfLDviCPgoiQHIKqOguoE+iL6bLfA2jEfC4=","T10d8M4EAfLDviCPgoiQHIKqOguoE+iL6bLfA2jEfC4=","T10d8M4EAfLDviCPgoiQHIKqOguoE+iL6bLfA2jEfC4=","","Amante de los animales al 100.
#PetFrendly 🐶","","2","9","2019-08-09","en"
"AxHVz5tOGC4kaVZzhkgZjongvQJH0iSKrPJ7TTwNHoU=","AxHVz5tOGC4kaVZzhkgZjongvQJH0iSKrPJ7TTwNHoU=","AxHVz5tOGC4kaVZzhkgZjongvQJH0iSKrPJ7TTwNHoU=","","Ando bien loco ☠️👾👽🤡
#REDAMLO #AMLOVER","","19","27","2020-12-29","en"
"sBBZ6wGiMzvVYsGhJqLUgsJKa7CAmN8ak6EjOYUwMw=","sBBZ6wGiMzvVYsGhJqLUgsJKa7CAmN8ak6EjOYUwMw=","sBBZ6wGiMzvVYsGhJqLUgsJKa7CAmN8ak6EjOYUwMw=","","Jamás me ha preocupado lo que opinen de mí.
#RedAMLO","","46","76","2020-11-06","en"
"3B1UNF5Ni3bP+wrY63wiJ6uwrQUU5KK99ogT+W8G0o=","3B1UNF5Ni3bP+wrY63wiJ6uwrQUU5KK99ogT+W8G0o=","3B1UNF5Ni3bP+wrY63wiJ6uwrQUU5KK99ogT+W8G0o=","Tlaquepaque","Dios conmigo, yo con él. Amante de los deportes, viajar y escuchar música. Dios ha prometido cuidar de ti :)","","25","39","2016-04-14","en"
"yqQ+qSang1xY1SBLMbzhEEOeUVijjUhZvswLb+atdFU=","yqQ+qSang1xY1SBLMbzhEEOeUVijjUhZvswLb+atdFU=","yqQ+qSang1xY1SBLMbzhEEOeUVijjUhZvswLb+atdFU=","","Si Dios está conmigo nada me detendrá. 

Salmo 130: Desde lo más profundo te invoco, Señor.
¡Señor, oye mi voz!","","40","84","2020-01-02","en"
"iGCK9gzSwdkKALD2ZMgwOdUkPTl9rgIBUlrnqO3Zpfs=","iGCK9gzSwdkKALD2ZMgwOdUkPTl9rgIBUlrnqO3Zpfs=","iGCK9gzSwdkKALD2ZMgwOdUkPTl9rgIBUlrnqO3Zpfs=","","#YOCONAMLO","","64","73","2020-06-03","en"
"eaRqZE1aeSRcVjkPBfzqju8x5z5M7MQzR4Xs2sPBRU=","eaRqZE1aeSRcVjkPBfzqju8x5z5M7MQzR4Xs2sPBRU=","eaRqZE1aeSRcVjkPBfzqju8x5z5M7MQzR4Xs2sPBRU=","","Soy una loca soñando despierta!!!","","91","139","2020-05-15","es"
"CIhWDRWPrH6aJ5W4BObmXqe0m0NY0b9lHQsWRrVmqo=","CIhWDRWPrH6aJ5W4BObmXqe0m0NY0b9lHQsWRrVmqo=","CIhWDRWPrH6aJ5W4BObmXqe0m0NY0b9lHQsWRrVmqo=","","No creo en la gente.😒
El negro es mi color feliz.🖤
Es mi opinión, no la tuya.😎","","162","243","2019-08-13","es"
"27Xd4zF7eJYeCNxNQG0Yq6RcbSaj1K2GIqkpELENI=","27Xd4zF7eJYeCNxNQG0Yq6RcbSaj1K2GIqkpELENI=","27Xd4zF7eJYeCNxNQG0Yq6RcbSaj1K2GIqkpELENI=","Monterrey, Nuevo León","Soy regia, y no te estoy gritando. Voy a donde me de la gana. No me sigas, también estoy perdida ✌🏼 📍CDMX / MTY #FRENAAA ¡Si eres #chairo aléjate parásito!","","304","365","2019-12-11","en"
"B2ibuagRDrH6bHdPFXFTMvZfjyuHDBXnbRibtTuyC1k=","B2ibuagRDrH6bHdPFXFTMvZfjyuHDBXnbRibtTuyC1k=","B2ibuagRDrH6bHdPFXFTMvZfjyuHDBXnbRibtTuyC1k=","","“Se fuerte para que nadie te derrote”👊🏻 #YOCONAMLO #REDAMLO #AMLOVER","","45","51","2020-12-30","en"
"DXxoU+pN1wawcV1JJMjuDv39Wu3dlwDEgY96491yLU=","DXxoU+pN1wawcV1JJMjuDv39Wu3dlwDEgY96491yLU=","DXxoU+pN1wawcV1JJMjuDv39Wu3dlwDEgY96491yLU=","","Deportista, rockero y hasta poeta","","65","96","2019-09-26","en"
"we2d6MBxC3eTN0v9bwqn0nOk0zzuHtDmbmxuDo+I9q8=","we2d6MBxC3eTN0v9bwqn0nOk0zzuHtDmbmxuDo+I9q8=","we2d6MBxC3eTN0v9bwqn0nOk0zzuHtDmbmxuDo+I9q8=","","Chairo a mucho orgullo 
#SomosAmlovers
#RedAMLOvers
#RedAMLOVE
#RedAMLO
#4T💪🏻","","88","98","2020-07-20","en"
"V2XJlViYW15NO1Ij6IyFIAMzT29OPsOcifrYB8taydA=","V2XJlViYW15NO1Ij6IyFIAMzT29OPsOcifrYB8taydA=","V2XJlViYW15NO1Ij6IyFIAMzT29OPsOcifrYB8taydA=","","Me gusta la fotografía, viajar y conocer.📸
#FRENAAA #BOA","","116","178","2020-05-14","en"
"1buaV+ImLudsjNK46WKPJylanwn1WzOSEVH7THsDMNU=","1buaV+ImLudsjNK46WKPJylanwn1WzOSEVH7THsDMNU=","1buaV+ImLudsjNK46WKPJylanwn1WzOSEVH7THsDMNU=","","Orgulloso de ser parte del cambio de la historia. #RedAMLO","","91","112","2019-10-02","en"
"jOFMrGogbbmEw9zY9AxMSQDvTnZyoUEJFA37QNz1jqE=","jOFMrGogbbmEw9zY9AxMSQDvTnZyoUEJFA37QNz1jqE=","jOFMrGogbbmEw9zY9AxMSQDvTnZyoUEJFA37QNz1jqE=","","No me gusta el aguacate, le pongo habanero a todo y juego fut los domingos. #RedAMLO","","139","182","2020-05-20","en"
"1iGUG2NNjhNjgf2omKuKoq1h4elLslaZiMtF0oqdU=","1iGUG2NNjhNjgf2omKuKoq1h4elLslaZiMtF0oqdU=","1iGUG2NNjhNjgf2omKuKoq1h4elLslaZiMtF0oqdU=","","","","0","21","2019-07-31","es"
"8k6fNjOHB7FywjUDqhwf7+rJflGLDgQF3enj8XOz4o=","8k6fNjOHB7FywjUDqhwf7+rJflGLDgQF3enj8XOz4o=","8k6fNjOHB7FywjUDqhwf7+rJflGLDgQF3enj8XOz4o=","","Todo bien, todo bien....","","10","61","2019-10-02","en"
"Cl7S6hCClVqiFmOeu6WV1jaR3hmbMPBSL7lK73HXtWo=","Cl7S6hCClVqiFmOeu6WV1jaR3hmbMPBSL7lK73HXtWo=","Cl7S6hCClVqiFmOeu6WV1jaR3hmbMPBSL7lK73HXtWo=","","Este es mi diario digital para quejarme de todo aquello que no me agrada, que en general, lo es TODO.
#FRENAAA","","170","231","2019-10-29","en"
"MOFHVPVE0ETkKaq9DW3NdK2WcZzYQkw6u0Y6eShamM=","MOFHVPVE0ETkKaq9DW3NdK2WcZzYQkw6u0Y6eShamM=","MOFHVPVE0ETkKaq9DW3NdK2WcZzYQkw6u0Y6eShamM=","","México ha sido imponente desde sus inicios. Sigue su historia aquí","","11","28","2019-08-14","es"
"IZpBBqho3+14OG9yBBF9AJ652jDgJi92airgqIbJZDY=","IZpBBqho3+14OG9yBBF9AJ652jDgJi92airgqIbJZDY=","IZpBBqho3+14OG9yBBF9AJ652jDgJi92airgqIbJZDY=","","","","0","0","2020-05-13","en"
"qobCbamyPKhbxPuxALEmDtjeHB5Si7zVdzPFcK54+WY=","qobCbamyPKhbxPuxALEmDtjeHB5Si7zVdzPFcK54+WY=","qobCbamyPKhbxPuxALEmDtjeHB5Si7zVdzPFcK54+WY=","","Amo viajar, modelo, Petfriendly, feminista...","","110","231","2019-08-06","es"
"b7m7bxvoX6FZdVasKlnbHaNdTZxvs0++X5yH30rY2dw=","b7m7bxvoX6FZdVasKlnbHaNdTZxvs0++X5yH30rY2dw=","b7m7bxvoX6FZdVasKlnbHaNdTZxvs0++X5yH30rY2dw=","","Licenciado con cara de vago. 🚬
#FRENAAA","","41","74","2020-05-13","en"
"tdmGrK4H+8YVgszmXFPvI72KTRoxJkkY+1udVEQBUU=","tdmGrK4H+8YVgszmXFPvI72KTRoxJkkY+1udVEQBUU=","tdmGrK4H+8YVgszmXFPvI72KTRoxJkkY+1udVEQBUU=","","Medio Periodista. Conductor resignado de #PorLaMañana en @radio_formula y de #ImagenNoticias en @ImagenTvMex. Tuits de Circo Gómez Leyva: CGL (Parody)","https://t.co/cpQ3VJu9TL","26","79","2019-08-08","en"
"ID6igBAGXjS+nxQzk1gGXLctQxe68mDfjQUpgOiYbOQ=","ID6igBAGXjS+nxQzk1gGXLctQxe68mDfjQUpgOiYbOQ=","ID6igBAGXjS+nxQzk1gGXLctQxe68mDfjQUpgOiYbOQ=","","Opino lo que opino y no opino lo que no opino.
Chairos, absténganse.","","11","39","2020-11-06","en"
"zRUHVpDEYVdQoeyaWGKGIUc7ZiWCfDiJ+X1OcSwx6C4=","zRUHVpDEYVdQoeyaWGKGIUc7ZiWCfDiJ+X1OcSwx6C4=","zRUHVpDEYVdQoeyaWGKGIUc7ZiWCfDiJ+X1OcSwx6C4=","Ciudad de México","Quiero ser periodista | #UNAM | #PUMAS | Me gusta el helado de chocolate | #AMLOVER","","26","58","2020-07-20","en"
"qaoGDyrcUQYRMEgXMMRDL55heivzwjKGF4lWgsaGwm0=","qaoGDyrcUQYRMEgXMMRDL55heivzwjKGF4lWgsaGwm0=","qaoGDyrcUQYRMEgXMMRDL55heivzwjKGF4lWgsaGwm0=","","Creyente de la verdadera transformación.
#RedAMLO","","27","84","2020-11-06","en"
"BtN06ruocmhdAx4RI9cn8ayp2EHrOL+Q0r9GVlQqYh4=","BtN06ruocmhdAx4RI9cn8ayp2EHrOL+Q0r9GVlQqYh4=","BtN06ruocmhdAx4RI9cn8ayp2EHrOL+Q0r9GVlQqYh4=","","Miss simpatía de tianguis.","","0","10","2019-08-09","es"
