Native Domain,Extension,TLD Type,Country,Registration Date,Last Change,Expiration Date,Registered,Registrar,Domain Lock,Domain Status,DNSSEC,Root # A Records,Root A,Root # AAAA Records,Root AAAA,Root # MX Records,Root MX,ROOT # TXT RECORDS,ROOT TXT,SPF,DMARC,WWW # A Records,WWW A,WWW CNAME,Nameservers,SSL Root Active,SSL Root Provider,SSL Root Expires,SSL Root Other Names,SSL WWW Active,SSL WWW Provider,SSL WWW Expires,SSL WWW Other Names,Root HTTP Code,Has Root URLF?,Root URLF Type,Root resolves to,Root Page Title,WWW HTTP Code,Has WWW URLF?,WWW URLF Type,WWW resolves to,WWW Page Title,Registrant Email,Registrant Name,Registrant Org,Registrant Address,Registrant City,Registrant Province,Registrant Postal,Registrant Country,Registrant Phone,Admin Email,Admin Name,Admin Org,Tech Email,Tech Name,Tech Org
nwnewmexiconews.com,com,core,gTLD,2019-09-04T20:54:44+00:00,2019-09-30T19:50:09+00:00,2020-09-04T20:54:44+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.219.182.20,nwnewmexiconews.com.,"ns-1499.awsdns-59.org.,ns-1646.awsdns-13.co.uk.,ns-693.awsdns-22.net.,ns-9.awsdns-01.com.",TRUE,Sectigo Limited,2020-09-29T23:59:59+00:00,"nwnewmexiconews.com,www.nwnewmexiconews.com",TRUE,Sectigo Limited,2020-09-29T23:59:59+00:00,"nwnewmexiconews.com,www.nwnewmexiconews.com",200,TRUE,301,https://nwnewmexiconews.com/,NW New Mexico News,200,TRUE,301,https://nwnewmexiconews.com/,NW New Mexico News,nwnewmexiconews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,nwnewmexiconews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",nwnewmexiconews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
nwohiotimes.com,com,core,gTLD,2019-06-30T20:46:38+00:00,2019-08-27T12:24:50+00:00,2020-06-30T20:46:38+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.218.216.245,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.218.216.245,nwohiotimes.com.,"ns-1395.awsdns-46.org.,ns-1955.awsdns-52.co.uk.,ns-528.awsdns-02.net.,ns-77.awsdns-09.com.",TRUE,Sectigo Limited,2021-01-18T23:59:59+00:00,"nwohiotimes.com,www.nwohiotimes.com",TRUE,Sectigo Limited,2021-01-18T23:59:59+00:00,"nwohiotimes.com,www.nwohiotimes.com",200,TRUE,301,https://nwohiotimes.com/,NW Ohio Times,200,TRUE,301,https://nwohiotimes.com/,NW Ohio Times,nwohiotimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,nwohiotimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",nwohiotimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
nwoklahomanews.com,com,core,gTLD,2019-10-15T14:55:18+00:00,2019-10-25T14:03:37+00:00,2020-10-15T14:55:18+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.224.13.68,nwoklahomanews.com.,"ns-1380.awsdns-44.org.,ns-163.awsdns-20.com.,ns-1735.awsdns-24.co.uk.,ns-747.awsdns-29.net.",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"nwoklahomanews.com,www.nwoklahomanews.com",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"nwoklahomanews.com,www.nwoklahomanews.com",200,TRUE,301,https://nwoklahomanews.com/,NW Oklahoma News,200,TRUE,301,https://nwoklahomanews.com/,NW Oklahoma News,nwoklahomanews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,nwoklahomanews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",nwoklahomanews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
nwtennnews.com,com,core,gTLD,2019-10-15T14:55:16+00:00,2019-10-25T14:04:16+00:00,2020-10-15T14:55:16+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.213.234.4,nwtennnews.com.,"ns-1073.awsdns-06.org.,ns-2008.awsdns-59.co.uk.,ns-410.awsdns-51.com.,ns-570.awsdns-07.net.",TRUE,Sectigo Limited,2021-03-05T23:59:59+00:00,"nwtennnews.com,www.nwtennnews.com",TRUE,Sectigo Limited,2021-03-05T23:59:59+00:00,"nwtennnews.com,www.nwtennnews.com",200,TRUE,301,https://nwtennnews.com/,NW Tennessee News,200,TRUE,301,https://nwtennnews.com/,NW Tennessee News,nwtennnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,nwtennnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",nwtennnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
nwtwincities.com,com,core,gTLD,2019-07-03T17:53:22+00:00,2019-08-27T12:25:22+00:00,2020-07-03T17:53:22+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.224.13.68,nwtwincities.com.,"ns-1177.awsdns-19.org.,ns-1671.awsdns-16.co.uk.,ns-26.awsdns-03.com.,ns-515.awsdns-00.net.",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"nwtwincities.com,www.nwtwincities.com",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"nwtwincities.com,www.nwtwincities.com",200,TRUE,301,https://nwtwincities.com/,NW Twin Cities,200,TRUE,301,https://nwtwincities.com/,NW Twin Cities,nwtwincities.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,nwtwincities.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",nwtwincities.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
nwvalleytimes.com,com,core,gTLD,2019-07-03T17:53:22+00:00,2019-09-19T18:55:55+00:00,2020-07-03T17:53:22+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.219.182.20,nwvalleytimes.com.,"ns-1093.awsdns-08.org.,ns-1564.awsdns-03.co.uk.,ns-460.awsdns-57.com.,ns-566.awsdns-06.net.",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"nwvalleytimes.com,www.nwvalleytimes.com",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"nwvalleytimes.com,www.nwvalleytimes.com",200,TRUE,301,https://nwvalleytimes.com/,NW Valley Times,200,TRUE,301,https://nwvalleytimes.com/,NW Valley Times,nwvalleytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,nwvalleytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",nwvalleytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
nwwaynenews.com,com,core,gTLD,2019-06-30T20:46:48+00:00,2019-08-27T12:26:08+00:00,2020-06-30T20:46:48+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.218.216.245,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.218.216.245,nwwaynenews.com.,"ns-1330.awsdns-38.org.,ns-1611.awsdns-09.co.uk.,ns-423.awsdns-52.com.,ns-921.awsdns-51.net.",TRUE,Sectigo Limited,2020-09-04T23:59:59+00:00,"nwwaynenews.com,www.nwwaynenews.com",TRUE,Sectigo Limited,2020-09-04T23:59:59+00:00,"nwwaynenews.com,www.nwwaynenews.com",200,TRUE,301,https://nwwaynenews.com/,Northwest Wayne News,200,TRUE,301,https://nwwaynenews.com/,Northwest Wayne News,nwwaynenews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,nwwaynenews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",nwwaynenews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
nwwyomingnews.com,com,core,gTLD,2019-09-04T20:54:41+00:00,2019-10-25T14:04:32+00:00,2020-09-04T20:54:41+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.219.182.20,nwwyomingnews.com.,"ns-1229.awsdns-25.org.,ns-1823.awsdns-35.co.uk.,ns-294.awsdns-36.com.,ns-853.awsdns-42.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"nwwyomingnews.com,www.nwwyomingnews.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"nwwyomingnews.com,www.nwwyomingnews.com",200,TRUE,301,https://nwwyomingnews.com/,NW Wyoming News,200,TRUE,301,https://nwwyomingnews.com/,NW Wyoming News,nwwyomingnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,nwwyomingnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",nwwyomingnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
nybusinessdaily.com,com,core,gTLD,2018-02-16T20:55:24+00:00,2020-02-17T15:40:14+00:00,2021-02-16T20:55:24+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,34.234.42.207,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",1,v=spf1 include:_spf.google.com ~all,v=spf1 include:_spf.google.com ~all,,1,34.234.42.207,nybusinessdaily.com.,"ns-1499.awsdns-59.org.,ns-1999.awsdns-57.co.uk.,ns-251.awsdns-31.com.,ns-834.awsdns-40.net.",TRUE,Sectigo Limited,2020-05-15T23:59:59+00:00,"nybusinessdaily.com,www.nybusinessdaily.com",TRUE,Sectigo Limited,2020-05-15T23:59:59+00:00,"nybusinessdaily.com,www.nybusinessdaily.com",200,TRUE,301,https://nybusinessdaily.com/,New York Business Daily,200,TRUE,301,https://nybusinessdaily.com/,New York Business Daily,,,,,,,,,,,,,,,
ocalastandard.com,com,core,gTLD,2019-07-03T17:53:21+00:00,2019-08-27T12:26:24+00:00,2020-07-03T17:53:21+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.212.144.110,ocalastandard.com.,"ns-1241.awsdns-27.org.,ns-148.awsdns-18.com.,ns-2021.awsdns-60.co.uk.,ns-677.awsdns-20.net.",TRUE,Sectigo Limited,2021-01-26T23:59:59+00:00,"ocalastandard.com,www.ocalastandard.com",TRUE,Sectigo Limited,2021-01-26T23:59:59+00:00,"ocalastandard.com,www.ocalastandard.com",503,TRUE,301,https://ocalastandard.com/,503 Backend fetch failed,503,TRUE,301,https://ocalastandard.com/,503 Backend fetch failed,ocalastandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,ocalastandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",ocalastandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
ohbusinessdaily.com,com,core,gTLD,2017-05-11T11:54:10+00:00,2019-05-12T17:38:15+00:00,2020-05-11T11:54:10+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,34.234.42.207,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",1,v=spf1 include:_spf.google.com ~all,v=spf1 include:_spf.google.com ~all,,1,34.234.42.207,ohbusinessdaily.com.,"ns-1241.awsdns-27.org.,ns-1976.awsdns-55.co.uk.,ns-487.awsdns-60.com.,ns-833.awsdns-40.net.",TRUE,Sectigo Limited,2021-02-18T23:59:59+00:00,"ohbusinessdaily.com,www.ohbusinessdaily.com",TRUE,Sectigo Limited,2021-02-18T23:59:59+00:00,"ohbusinessdaily.com,www.ohbusinessdaily.com",200,TRUE,301,https://ohbusinessdaily.com/,Ohio Business Daily,200,TRUE,301,https://ohbusinessdaily.com/,Ohio Business Daily,,,,,,,,,,,,,,,
ohiovalleytimes.com,com,core,gTLD,2019-09-04T20:54:44+00:00,2019-10-25T14:06:01+00:00,2020-09-04T20:54:44+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.212.144.110,ohiovalleytimes.com.,"ns-1272.awsdns-31.org.,ns-2031.awsdns-61.co.uk.,ns-462.awsdns-57.com.,ns-850.awsdns-42.net.",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"ohiovalleytimes.com,www.ohiovalleytimes.com",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"ohiovalleytimes.com,www.ohiovalleytimes.com",200,TRUE,301,https://ohiovalleytimes.com/,Ohio Valley Times,200,TRUE,301,https://ohiovalleytimes.com/,Ohio Valley Times,ohiovalleytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,ohiovalleytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",ohiovalleytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
okbusinessdaily.com,com,core,gTLD,2018-02-16T20:55:24+00:00,2020-02-17T15:40:15+00:00,2021-02-16T20:55:24+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,34.234.42.207,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",1,v=spf1 include:_spf.google.com ~all,v=spf1 include:_spf.google.com ~all,,1,34.234.42.207,okbusinessdaily.com.,"ns-101.awsdns-12.com.,ns-1490.awsdns-58.org.,ns-1673.awsdns-17.co.uk.,ns-669.awsdns-19.net.",TRUE,Sectigo Limited,2020-05-15T23:59:59+00:00,"okbusinessdaily.com,www.okbusinessdaily.com",TRUE,Sectigo Limited,2020-05-15T23:59:59+00:00,"okbusinessdaily.com,www.okbusinessdaily.com",200,TRUE,301,https://okbusinessdaily.com/,Oklahoma Business Daily,200,TRUE,301,https://okbusinessdaily.com/,Oklahoma Business Daily,,,,,,,,,,,,,,,
okcstandard.com,com,core,gTLD,2019-10-15T14:55:17+00:00,2019-10-25T14:06:24+00:00,2020-10-15T14:55:17+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.224.13.68,okcstandard.com.,"ns-1521.awsdns-62.org.,ns-1601.awsdns-08.co.uk.,ns-419.awsdns-52.com.,ns-724.awsdns-26.net.",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"okcstandard.com,www.okcstandard.com",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"okcstandard.com,www.okcstandard.com",200,TRUE,301,https://okcstandard.com/,OKC Standard,200,TRUE,301,https://okcstandard.com/,OKC Standard,okcstandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,okcstandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",okcstandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
okeechobeetimes.com,com,core,gTLD,2019-07-03T17:53:20+00:00,2019-08-27T12:26:35+00:00,2020-07-03T17:53:20+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.212.144.110,okeechobeetimes.com.,"ns-1374.awsdns-43.org.,ns-2042.awsdns-63.co.uk.,ns-260.awsdns-32.com.,ns-961.awsdns-56.net.",TRUE,Sectigo Limited,2021-01-26T23:59:59+00:00,"okeechobeetimes.com,www.okeechobeetimes.com",TRUE,Sectigo Limited,2021-01-26T23:59:59+00:00,"okeechobeetimes.com,www.okeechobeetimes.com",500,TRUE,301,https://okeechobeetimes.com/,,503,TRUE,301,https://okeechobeetimes.com/,503 Backend fetch failed,okeechobeetimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,okeechobeetimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",okeechobeetimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
oldnorthnews.com,com,core,gTLD,2019-06-30T20:45:53+00:00,2019-08-27T12:26:54+00:00,2020-06-30T20:45:53+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.212.144.110,oldnorthnews.com.,"ns-1332.awsdns-38.org.,ns-1987.awsdns-56.co.uk.,ns-507.awsdns-63.com.,ns-701.awsdns-23.net.",TRUE,Sectigo Limited,2020-09-02T23:59:59+00:00,"oldnorthnews.com,www.oldnorthnews.com",TRUE,Sectigo Limited,2020-09-02T23:59:59+00:00,"oldnorthnews.com,www.oldnorthnews.com",200,TRUE,301,https://oldnorthnews.com/,Old North News,200,TRUE,301,https://oldnorthnews.com/,Old North News,oldnorthnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,oldnorthnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",oldnorthnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
omaharecord.com,com,core,gTLD,2019-10-15T14:55:21+00:00,2019-10-25T14:06:54+00:00,2020-10-15T14:55:21+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.224.13.68,omaharecord.com.,"ns-1047.awsdns-02.org.,ns-1737.awsdns-25.co.uk.,ns-460.awsdns-57.com.,ns-785.awsdns-34.net.",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"omaharecord.com,www.omaharecord.com",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"omaharecord.com,www.omaharecord.com",200,TRUE,301,https://omaharecord.com/,Omaha Record,200,TRUE,301,https://omaharecord.com/,Omaha Record,omaharecord.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,omaharecord.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",omaharecord.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
onslownews.com,com,core,gTLD,2019-06-30T20:46:10+00:00,2019-08-27T12:27:21+00:00,2020-06-30T20:46:10+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.212.144.110,onslownews.com.,"ns-1105.awsdns-10.org.,ns-1756.awsdns-27.co.uk.,ns-48.awsdns-06.com.,ns-650.awsdns-17.net.",TRUE,Sectigo Limited,2020-09-17T23:59:59+00:00,"onslownews.com,www.onslownews.com",TRUE,Sectigo Limited,2020-09-17T23:59:59+00:00,"onslownews.com,www.onslownews.com",503,TRUE,301,https://onslownews.com/,503 Backend fetch failed,503,TRUE,301,https://onslownews.com/,503 Backend fetch failed,onslownews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,onslownews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",onslownews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
orbusinessdaily.com,com,core,gTLD,2018-02-16T20:55:24+00:00,2020-02-17T15:40:14+00:00,2021-02-16T20:55:24+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,34.234.42.207,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",1,v=spf1 include:_spf.google.com ~all,v=spf1 include:_spf.google.com ~all,,1,34.234.42.207,orbusinessdaily.com.,"ns-1386.awsdns-45.org.,ns-1599.awsdns-07.co.uk.,ns-218.awsdns-27.com.,ns-582.awsdns-08.net.",TRUE,Sectigo Limited,2020-05-15T23:59:59+00:00,"orbusinessdaily.com,www.orbusinessdaily.com",TRUE,Sectigo Limited,2020-05-15T23:59:59+00:00,"orbusinessdaily.com,www.orbusinessdaily.com",200,TRUE,301,https://orbusinessdaily.com/,Oregon Business Daily,200,TRUE,301,https://orbusinessdaily.com/,Oregon Business Daily,,,,,,,,,,,,,,,
orlandostandard.com,com,core,gTLD,2019-07-03T17:53:22+00:00,2019-08-27T12:27:35+00:00,2020-07-03T17:53:22+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.212.144.110,orlandostandard.com.,"ns-1093.awsdns-08.org.,ns-1996.awsdns-57.co.uk.,ns-337.awsdns-42.com.,ns-611.awsdns-12.net.",TRUE,Sectigo Limited,2021-01-26T23:59:59+00:00,"orlandostandard.com,www.orlandostandard.com",TRUE,Sectigo Limited,2021-01-26T23:59:59+00:00,"orlandostandard.com,www.orlandostandard.com",200,TRUE,301,https://orlandostandard.com/,Orlando Standard,200,TRUE,301,https://orlandostandard.com/,Orlando Standard,orlandostandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,orlandostandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",orlandostandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
outerbankstimes.com,com,core,gTLD,2019-06-30T20:46:19+00:00,2019-08-27T12:27:47+00:00,2020-06-30T20:46:19+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.212.144.110,outerbankstimes.com.,"ns-1386.awsdns-45.org.,ns-1592.awsdns-07.co.uk.,ns-421.awsdns-52.com.,ns-848.awsdns-42.net.",TRUE,Sectigo Limited,2020-09-17T23:59:59+00:00,"outerbankstimes.com,www.outerbankstimes.com",TRUE,Sectigo Limited,2020-09-17T23:59:59+00:00,"outerbankstimes.com,www.outerbankstimes.com",503,TRUE,301,https://outerbankstimes.com/,503 Backend fetch failed,503,TRUE,301,https://outerbankstimes.com/,503 Backend fetch failed,outerbankstimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,outerbankstimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",outerbankstimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
