"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"jOnBo+X801NO0agFrlXiLirxxHUvNSvR82aOoSl5gA=","jOnBo+X801NO0agFrlXiLirxxHUvNSvR82aOoSl5gA=","jOnBo+X801NO0agFrlXiLirxxHUvNSvR82aOoSl5gA=","México","En construcción","","432","396","2020-09-05","es"
"6FVOHhLVrOm354f3QagiXAD61ULgk4XIL6cXTreg=","6FVOHhLVrOm354f3QagiXAD61ULgk4XIL6cXTreg=","6FVOHhLVrOm354f3QagiXAD61ULgk4XIL6cXTreg=","","","","321","292","2020-09-24","es"
"7YZmt4hfN8+4DH+qdqOUnwghNnR2mvhlL6OeROcc=","7YZmt4hfN8+4DH+qdqOUnwghNnR2mvhlL6OeROcc=","7YZmt4hfN8+4DH+qdqOUnwghNnR2mvhlL6OeROcc=","Venezuela Libre","Chávez te amo!!!","","268","111","2009-11-06","es"
"o3Lo5HIXPF7p1mzCkJT8dM5CXkiaWGwuQz4eRtc8XQ=","o3Lo5HIXPF7p1mzCkJT8dM5CXkiaWGwuQz4eRtc8XQ=","o3Lo5HIXPF7p1mzCkJT8dM5CXkiaWGwuQz4eRtc8XQ=","","","","10","14","2021-03-20","en"
"4cGNvrUTAvXnGDxhpXzNjVGS8kTVIxWfhlwSdJc20aU=","4cGNvrUTAvXnGDxhpXzNjVGS8kTVIxWfhlwSdJc20aU=","4cGNvrUTAvXnGDxhpXzNjVGS8kTVIxWfhlwSdJc20aU=","","las noticias mas actuales","","634","269","2018-05-16","es"
"LobGa0T4G4QT4DMcUosS9ISZ75D9oNMLqijJTbgnqis=","LobGa0T4G4QT4DMcUosS9ISZ75D9oNMLqijJTbgnqis=","LobGa0T4G4QT4DMcUosS9ISZ75D9oNMLqijJTbgnqis=","","Soy lo que soy 😛","","70","67","2021-02-21","en"
"YWrtBDFr7yl08Icykwlyw5trE6exr2n6wysrxHz3M=","YWrtBDFr7yl08Icykwlyw5trE6exr2n6wysrxHz3M=","YWrtBDFr7yl08Icykwlyw5trE6exr2n6wysrxHz3M=","Neiva, Colombia","Amante a los deportes, A la Vida y la Música.","","27","71","2017-10-29","es"
"XnY5gTbBx9Ck97wrQK55Gl0ChMG+M0fC38+J60XCjYg=","XnY5gTbBx9Ck97wrQK55Gl0ChMG+M0fC38+J60XCjYg=","XnY5gTbBx9Ck97wrQK55Gl0ChMG+M0fC38+J60XCjYg=","Cuauhtémoc, Distrito Federal","","","221","9","2021-02-21","en"
"uvysCQ47yz3Ptoyi63ofqDjxrSrqFsgsZkx25wZLSY=","uvysCQ47yz3Ptoyi63ofqDjxrSrqFsgsZkx25wZLSY=","uvysCQ47yz3Ptoyi63ofqDjxrSrqFsgsZkx25wZLSY=","TCS • She/her","#THECHAINSMOKERS : You Know, Just Know What I Like","https://t.co/pYD1mBzgBU","1058","927","2020-06-17","es"
"codR6fE2l5hZZsLhblP63gjErLTkpfNzOBN6ctIkhTI=","codR6fE2l5hZZsLhblP63gjErLTkpfNzOBN6ctIkhTI=","codR6fE2l5hZZsLhblP63gjErLTkpfNzOBN6ctIkhTI=","Bogotá, D.C., Colombia","Amante del buen fútbol, la Música y el Cine. No me importa lo que tú pienses de mí, Con lo que yo pienso es suficiente.","","39","75","2017-10-09","es"
"k9ij+K6FHIRhy5wc0yH2O56zJ+ECw4VCnqarodRLEIA=","k9ij+K6FHIRhy5wc0yH2O56zJ+ECw4VCnqarodRLEIA=","k9ij+K6FHIRhy5wc0yH2O56zJ+ECw4VCnqarodRLEIA=","México","Recuperandome de una caida, como siempre y para no perder la costumbre....","","648","493","2019-04-17","es"
"cOfA1bVVGOCC0+DI2TJkyRpGSMSvX5Cf4RVpH2m1EPI=","cOfA1bVVGOCC0+DI2TJkyRpGSMSvX5Cf4RVpH2m1EPI=","cOfA1bVVGOCC0+DI2TJkyRpGSMSvX5Cf4RVpH2m1EPI=","México","No a las injusticias.","","1035","1003","2020-09-08","es"
"biz8trSBEvOOiB9MRDMc7d5b4UGS7Y2eb1mX3dXFeU=","biz8trSBEvOOiB9MRDMc7d5b4UGS7Y2eb1mX3dXFeU=","biz8trSBEvOOiB9MRDMc7d5b4UGS7Y2eb1mX3dXFeU=","Venezuela","","","1","10","2014-03-07","es"
"1291059083064287233","¿Por qué es Tendencia?","mxestendencia","Xalapa, Veracruz de Ignacio de","¿Qué está pasando en @TwitterMexico? Cuenta creada y administrada por @mxestendencia. contacto@estendencia.mx","https://t.co/1cvs84btF5","12435","0","2020-08-05","es"
"vYTRtKqtMlhVkPxSlzVx+5Xntri5U8GUux9QUCDmyo=","vYTRtKqtMlhVkPxSlzVx+5Xntri5U8GUux9QUCDmyo=","vYTRtKqtMlhVkPxSlzVx+5Xntri5U8GUux9QUCDmyo=","Ever Dreams","CAT LOVER 

Soy el resultado de lo que fuí alguna vez ...","","2128","1891","2020-09-03","es"
"ly+PPesrR6rnR+y5cjSAyG2V5odbhD6sxtloda4ZG2E=","ly+PPesrR6rnR+y5cjSAyG2V5odbhD6sxtloda4ZG2E=","ly+PPesrR6rnR+y5cjSAyG2V5odbhD6sxtloda4ZG2E=","","Mexico","","465","958","2021-02-18","es"
"SnJqx2sPt0yx6vW8V2xOjzcGpYlDiHpR5qvsgb3R3M=","SnJqx2sPt0yx6vW8V2xOjzcGpYlDiHpR5qvsgb3R3M=","SnJqx2sPt0yx6vW8V2xOjzcGpYlDiHpR5qvsgb3R3M=","México","Motos, ska y rock.

En contra de la oligarquía.

Biker.","","742","948","2020-08-19","es"
"X6xRJH81sULVbrbYvAL3Mol4rjf7H26LBJfZNUYP6M=","X6xRJH81sULVbrbYvAL3Mol4rjf7H26LBJfZNUYP6M=","X6xRJH81sULVbrbYvAL3Mol4rjf7H26LBJfZNUYP6M=","Ixtapaluca, Edo. De Méx.","🦈💜","https://t.co/VisP0mL0zb","869","485","2011-08-31","es"
"aXZ4Hr45Bwmmdc+FQp0XkG1LLMsAVpdiLYvuIMmOkY=","aXZ4Hr45Bwmmdc+FQp0XkG1LLMsAVpdiLYvuIMmOkY=","aXZ4Hr45Bwmmdc+FQp0XkG1LLMsAVpdiLYvuIMmOkY=","Venezuela. Caracas","Artesana Patriota lista a seguir el legado del Gigante Chávez y en pie de lucha con Maduro. #PetroElFuturoEsHoy","","130","133","2014-07-28","es"
"laDmcAkLeEHTMMTFMKih2indgVAQ+bLRAud9o9by4=","laDmcAkLeEHTMMTFMKih2indgVAQ+bLRAud9o9by4=","laDmcAkLeEHTMMTFMKih2indgVAQ+bLRAud9o9by4=","México","Nuestra personalidad también hace vibrar todo el tejido con relación a los demás. Uno no se equivoca sobre si mismo sin engañarse respecto a los otros😉 ~NoDM~","","1515","1705","2018-02-23","en"
"sB7C5+LDEBToqPqSioy0tz1XQLiw4kQVx6t6PMO2A=","sB7C5+LDEBToqPqSioy0tz1XQLiw4kQVx6t6PMO2A=","sB7C5+LDEBToqPqSioy0tz1XQLiw4kQVx6t6PMO2A=","Valledupar, Colombia","Hincha del JUNIOR 
Amante a la Música
Fresco de la Vida.","","36","81","2017-11-12","es"
"S3DpuA4n0ctDoTNm0NmzESKp6daeU8GgQZQ40+Tghg=","S3DpuA4n0ctDoTNm0NmzESKp6daeU8GgQZQ40+Tghg=","S3DpuA4n0ctDoTNm0NmzESKp6daeU8GgQZQ40+Tghg=","","Las frases siempre van dirigidas a alguien.","","401","208","2021-04-09","en"
"SBPHDkNS8zmn7tqXbPoRVGHNnhb3E7QUtYkbMvMhmo=","SBPHDkNS8zmn7tqXbPoRVGHNnhb3E7QUtYkbMvMhmo=","SBPHDkNS8zmn7tqXbPoRVGHNnhb3E7QUtYkbMvMhmo=","México","En esta cuenta se ama entre estrellas","","421","24","2012-07-03","es"
"CWLl6OBPG7uMyRno4W+uGeE7L4cK+5hR7tvNbnvJAA=","CWLl6OBPG7uMyRno4W+uGeE7L4cK+5hR7tvNbnvJAA=","CWLl6OBPG7uMyRno4W+uGeE7L4cK+5hR7tvNbnvJAA=","México","Hija, amiga, hermana de aventuras.
Amo la vida y a mi familia.","","881","940","2018-05-06","es"
"v9fliIh6bqOamUDDnwrH2g3oUyzGBDsTSQ6eCOjfY=","v9fliIh6bqOamUDDnwrH2g3oUyzGBDsTSQ6eCOjfY=","v9fliIh6bqOamUDDnwrH2g3oUyzGBDsTSQ6eCOjfY=","","","","0","3","2021-05-07","en"
"TwtmHgUryCG5jRuW5HI2vgtqAZ3C05El+SPdFiQ1tvU=","TwtmHgUryCG5jRuW5HI2vgtqAZ3C05El+SPdFiQ1tvU=","TwtmHgUryCG5jRuW5HI2vgtqAZ3C05El+SPdFiQ1tvU=","Táchira, Venezuela","“Milito en el bando de los impacientes, de los q siempre presionan para q las cosas se hagan, de los q muchas veces tratan de hacer más de lo q se puede”","","193","241","2014-07-10","es"
"zSXWHQ4OfmRWWr11omBiKWureddDTKCJcxAX6aqEIrE=","zSXWHQ4OfmRWWr11omBiKWureddDTKCJcxAX6aqEIrE=","zSXWHQ4OfmRWWr11omBiKWureddDTKCJcxAX6aqEIrE=","México","𝐂𝐄𝐎 𝐞𝐧 𝐟𝐫𝐚𝐬𝐞𝐬 𝐝𝐞 𝐭𝐨𝐝𝐨 𝐭𝐢𝐩𝐨✨","","700","294","2020-05-09","es"
"ipjz2rDxDbodnKOc0E5DCvSfGbKD4hfvFFJJFRt8yfE=","ipjz2rDxDbodnKOc0E5DCvSfGbKD4hfvFFJJFRt8yfE=","ipjz2rDxDbodnKOc0E5DCvSfGbKD4hfvFFJJFRt8yfE=","","","https://t.co/74lqU3UZG7","362","218","2018-04-13","es"
"4gISmfg4QvCxhz0WXR8JupP3nkyGfTvY407+909jUno=","4gISmfg4QvCxhz0WXR8JupP3nkyGfTvY407+909jUno=","4gISmfg4QvCxhz0WXR8JupP3nkyGfTvY407+909jUno=","Venezuela","“Construir la unidad del pueblo para construir la Patria Grande y el socialismo” #VenezuelaTriunfaEnPaz","","164","73","2010-03-05","es"
"zyoziQvOeSAm56JSMOtjpjKz0FC+ZD49eRGqEWyMKc=","zyoziQvOeSAm56JSMOtjpjKz0FC+ZD49eRGqEWyMKc=","zyoziQvOeSAm56JSMOtjpjKz0FC+ZD49eRGqEWyMKc=","","«No duden frente al enemigo. No tengan miedo de que sus cuerpos sean despedazados; para los caballeros, la muerte no existe. El alma de los caballeros brillará","","559","731","2021-02-28","es"
"KV7jEN3MW82WAvS4rOMHBJpK564TcssotM7mlYhrdY=","KV7jEN3MW82WAvS4rOMHBJpK564TcssotM7mlYhrdY=","KV7jEN3MW82WAvS4rOMHBJpK564TcssotM7mlYhrdY=","Chihuahua ","antichairos sígueme y te sigo","","642","761","2019-11-10","es"
"omUTzGi7BAcdr6cwk6Oau1ilOmkYI+uKlm47HS4M8U=","omUTzGi7BAcdr6cwk6Oau1ilOmkYI+uKlm47HS4M8U=","omUTzGi7BAcdr6cwk6Oau1ilOmkYI+uKlm47HS4M8U=","","","","264","308","2020-09-08","es"
"uwzNIKwSWE5pRxMSTqDe+GntLv1Sng1eX5kG1yoX4Yw=","uwzNIKwSWE5pRxMSTqDe+GntLv1Sng1eX5kG1yoX4Yw=","uwzNIKwSWE5pRxMSTqDe+GntLv1Sng1eX5kG1yoX4Yw=","CDMX                  Te sigue","","","151","14","2020-12-24","es"
"1303435004576518150","David","Versatico_","Puebla, México","Escribiendo...","","8194","4898","2020-09-08","en"
"KDhEhVBptQzw8v3oA2GCaDHkK4cJ3UT6K37UlF+kThw=","KDhEhVBptQzw8v3oA2GCaDHkK4cJ3UT6K37UlF+kThw=","KDhEhVBptQzw8v3oA2GCaDHkK4cJ3UT6K37UlF+kThw=","","Que bonito es el día espero que todos en el mundo tengan un bonito día","","4","9","2020-03-26","es"
"odT1HxijWZVkZpp2RcTceUVuZIx9EkdNEIOLstobp6E=","odT1HxijWZVkZpp2RcTceUVuZIx9EkdNEIOLstobp6E=","odT1HxijWZVkZpp2RcTceUVuZIx9EkdNEIOLstobp6E=","","Cosas y más.","","403","230","2021-04-09","en"
"SvxZbg2DlXcWKvyg63OKHnBI32STDrPSQSQVWdO7BEA=","SvxZbg2DlXcWKvyg63OKHnBI32STDrPSQSQVWdO7BEA=","SvxZbg2DlXcWKvyg63OKHnBI32STDrPSQSQVWdO7BEA=","","Debemos parecer personas, ¿pero y si somos patos? Siempre migrando.","","351","345","2020-08-28","es"
"Lgq653h6UQ4iUx2rNT2eGKUqHBfYXTR3tXTi69kuXw=","Lgq653h6UQ4iUx2rNT2eGKUqHBfYXTR3tXTi69kuXw=","Lgq653h6UQ4iUx2rNT2eGKUqHBfYXTR3tXTi69kuXw=","","","","330","39","2014-10-11","es"
"bgJayTOPBY6hU7hKKZ2Jk3i7dkTT1GB7TBwazqiMWM=","bgJayTOPBY6hU7hKKZ2Jk3i7dkTT1GB7TBwazqiMWM=","bgJayTOPBY6hU7hKKZ2Jk3i7dkTT1GB7TBwazqiMWM=","","","","174","57","2010-03-07","es"
"LGk1szKDFLSDrbH3s2hd2CowdpvjIhy6q4xniwotr0=","LGk1szKDFLSDrbH3s2hd2CowdpvjIhy6q4xniwotr0=","LGk1szKDFLSDrbH3s2hd2CowdpvjIhy6q4xniwotr0=","","🌻","","547","231","2021-03-20","en"
"Bxhvnso90tAwVfQygfOQP2FkBOXeghrVMCBVsk2AXp4=","Bxhvnso90tAwVfQygfOQP2FkBOXeghrVMCBVsk2AXp4=","Bxhvnso90tAwVfQygfOQP2FkBOXeghrVMCBVsk2AXp4=","","El placer  de vivir es descubrir nuevas cosas.","","113","499","2021-04-06","en"
"A6nIAHPZcgshTe4OtyXAqLbFRF+cntUCJ8FHszGqBZ8=","A6nIAHPZcgshTe4OtyXAqLbFRF+cntUCJ8FHszGqBZ8=","A6nIAHPZcgshTe4OtyXAqLbFRF+cntUCJ8FHszGqBZ8=","","🦋","","394","128","2021-04-09","en"
"Mgczf4fwC78Pk7orVYgZnsCsIy+2Jk8vGwL0bSjJx8=","Mgczf4fwC78Pk7orVYgZnsCsIy+2Jk8vGwL0bSjJx8=","Mgczf4fwC78Pk7orVYgZnsCsIy+2Jk8vGwL0bSjJx8=","","No hay nada mejor que disfrutar lo que la naturaleza nos brinda","","179","278","2021-02-27","es"
"2PtXDR+Nb4W7oIYNSYaz+e+KzEBWKf1vV3MpxDaYIqo=","2PtXDR+Nb4W7oIYNSYaz+e+KzEBWKf1vV3MpxDaYIqo=","2PtXDR+Nb4W7oIYNSYaz+e+KzEBWKf1vV3MpxDaYIqo=","","","","0","9","2021-05-08","en"
"Cp8JfJ9GSRVZTZeJ0eIn+cIHoZ1bw8Sbd6S+yK6R+4=","Cp8JfJ9GSRVZTZeJ0eIn+cIHoZ1bw8Sbd6S+yK6R+4=","Cp8JfJ9GSRVZTZeJ0eIn+cIHoZ1bw8Sbd6S+yK6R+4=","","Espacio para apreciar a los hombres más guapos de la farándula .



Síguenos y se parte de esta comunidad.","","185","193","2020-12-14","es"
"MHOpxNpZOEJZmhPzkyNGvSrD8c0lxMLZcfLT9JI9I=","MHOpxNpZOEJZmhPzkyNGvSrD8c0lxMLZcfLT9JI9I=","MHOpxNpZOEJZmhPzkyNGvSrD8c0lxMLZcfLT9JI9I=","","","","0","9","2021-05-07","en"
"Y3jFHYU9qSB1AmQVedzIGAKFEIgaKn3zKD5fubgkFKQ=","Y3jFHYU9qSB1AmQVedzIGAKFEIgaKn3zKD5fubgkFKQ=","Y3jFHYU9qSB1AmQVedzIGAKFEIgaKn3zKD5fubgkFKQ=","Distrito Federal, México","","","251","110","2020-01-30","en"
"Eqyd6lnN34CnN5c3i+3CHQ7eLrxKzLMzWel7nt6NCYg=","Eqyd6lnN34CnN5c3i+3CHQ7eLrxKzLMzWel7nt6NCYg=","Eqyd6lnN34CnN5c3i+3CHQ7eLrxKzLMzWel7nt6NCYg=","","","","0","13","2021-05-04","en"
"qXwOiuzbHRHRdTvsQfbPf2RXnmbjKnChbXblV3nRtaQ=","qXwOiuzbHRHRdTvsQfbPf2RXnmbjKnChbXblV3nRtaQ=","qXwOiuzbHRHRdTvsQfbPf2RXnmbjKnChbXblV3nRtaQ=","","hola mundo virtual","","79","80","2020-10-04","es"
"Y+WaL2j6L5UgxTu93AbCTASkideFZcyiFSKAMTpnw=","Y+WaL2j6L5UgxTu93AbCTASkideFZcyiFSKAMTpnw=","Y+WaL2j6L5UgxTu93AbCTASkideFZcyiFSKAMTpnw=","","","","408","245","2021-04-07","en"
"WrcCT0W69RdhONvjMch7Eyze7S7U2uQi8pEPfszNkU=","WrcCT0W69RdhONvjMch7Eyze7S7U2uQi8pEPfszNkU=","WrcCT0W69RdhONvjMch7Eyze7S7U2uQi8pEPfszNkU=","Ever dreams","➡️No DM⬅️","","442","415","2017-08-19","es"
"r22Y0Qwz69n2EeBRwYWEVLGD+E1WKzc04J6xLe8k=","r22Y0Qwz69n2EeBRwYWEVLGD+E1WKzc04J6xLe8k=","r22Y0Qwz69n2EeBRwYWEVLGD+E1WKzc04J6xLe8k=","","No midas tu riqueza por el dinero que tienes, mídela por aquellas cosa que tienes y que no cambiarias por dinero. #PetroEsPotenciaEconómica","","133","47","2010-03-06","es"
"ncRbqdxHQIR50rTmWUS7M1BkHR1lhnBgI7j5jDZKJFc=","ncRbqdxHQIR50rTmWUS7M1BkHR1lhnBgI7j5jDZKJFc=","ncRbqdxHQIR50rTmWUS7M1BkHR1lhnBgI7j5jDZKJFc=","","","","337","764","2012-03-01","es"
"Jg556UDgA56jDA8gSuGqrFlPGpaI7fW9W5MNPL1vrEA=","Jg556UDgA56jDA8gSuGqrFlPGpaI7fW9W5MNPL1vrEA=","Jg556UDgA56jDA8gSuGqrFlPGpaI7fW9W5MNPL1vrEA=","","Póngale una base de doble tempo para que la niñita gane","","152","131","2020-10-07","es"
"lW2NUeWFzrZO9VfGtzmkfRZXktGX0YE9tN9NNLgVqo=","lW2NUeWFzrZO9VfGtzmkfRZXktGX0YE9tN9NNLgVqo=","lW2NUeWFzrZO9VfGtzmkfRZXktGX0YE9tN9NNLgVqo=","CDMX ","parody/fake","","222","105","2020-09-08","es"
"osglNvPMll1x1L6GiUv3jcqRhTaCqGoyLcX89aO6210=","osglNvPMll1x1L6GiUv3jcqRhTaCqGoyLcX89aO6210=","osglNvPMll1x1L6GiUv3jcqRhTaCqGoyLcX89aO6210=","","sonríe a la vida","","43","52","2021-03-01","es"
"iiCPPOT+H8Womn6jYLqif3bsno8SeZbM0sXK2c+7A3w=","iiCPPOT+H8Womn6jYLqif3bsno8SeZbM0sXK2c+7A3w=","iiCPPOT+H8Womn6jYLqif3bsno8SeZbM0sXK2c+7A3w=","Caracas, Venezuela","Venezolana bella que ama a su Patria Grande y a Chávez...","http://t.co/AfSYy7PubA","188","129","2012-07-31","es"
"PRwI59Hr21N0KaeaUuARirFyd5n8Z8CjAsNNmnTbvzM=","PRwI59Hr21N0KaeaUuARirFyd5n8Z8CjAsNNmnTbvzM=","PRwI59Hr21N0KaeaUuARirFyd5n8Z8CjAsNNmnTbvzM=","CDMX","mini mini streamer jeje 
síganme en twitch como : lu1spb","https://t.co/1kOwFdcjIB","129","111","2016-06-23","es"
"+eYP0V4xwetYUGICNvgjqPHvkM5B9m31kfm3XAoNgcA=","+eYP0V4xwetYUGICNvgjqPHvkM5B9m31kfm3XAoNgcA=","+eYP0V4xwetYUGICNvgjqPHvkM5B9m31kfm3XAoNgcA=","","","","498","237","2021-03-25","en"
"UiG0mLkQFDA+CEo+f2UxxetRTdQ43fIVt0FjE3vjVO0=","UiG0mLkQFDA+CEo+f2UxxetRTdQ43fIVt0FjE3vjVO0=","UiG0mLkQFDA+CEo+f2UxxetRTdQ43fIVt0FjE3vjVO0=","","","","0","13","2021-05-08","en"
"A9SUD2Qdpf41sdkd6YI8kIftM4gczdIeN7hMp8wuYA=","A9SUD2Qdpf41sdkd6YI8kIftM4gczdIeN7hMp8wuYA=","A9SUD2Qdpf41sdkd6YI8kIftM4gczdIeN7hMp8wuYA=","México","La vida es bella!
México","","520","655","2020-06-01","es"
"xF3zpmQd5pwzTMJGa1EoE9rjwtX1UOawuKqdqB0fcoo=","xF3zpmQd5pwzTMJGa1EoE9rjwtX1UOawuKqdqB0fcoo=","xF3zpmQd5pwzTMJGa1EoE9rjwtX1UOawuKqdqB0fcoo=","","Soy fan de mi misma!","","198","201","2020-10-06","es"
"sBiE9tuZxDua0IHqv2frjT4ia5VKFqH8mB3beDowDA=","sBiE9tuZxDua0IHqv2frjT4ia5VKFqH8mB3beDowDA=","sBiE9tuZxDua0IHqv2frjT4ia5VKFqH8mB3beDowDA=","","La vida es para gozarla","","441","10","2021-03-01","en"
"+XOFWWowJYz0G61f0wJGmj157VDE4EY7wyapgs3oNqk=","+XOFWWowJYz0G61f0wJGmj157VDE4EY7wyapgs3oNqk=","+XOFWWowJYz0G61f0wJGmj157VDE4EY7wyapgs3oNqk=","","quiero conocer gente cool","","77","75","2021-04-01","es"
"KkiIvRsuTpQJLgrJt40DpdOtu+X7fic6z2hrsAFlM=","KkiIvRsuTpQJLgrJt40DpdOtu+X7fic6z2hrsAFlM=","KkiIvRsuTpQJLgrJt40DpdOtu+X7fic6z2hrsAFlM=","","","","0","13","2021-05-08","en"
"mo8+bY8MkMMpqHp5E0Vx1RXbL6tePlN84fBdH+SZDnA=","mo8+bY8MkMMpqHp5E0Vx1RXbL6tePlN84fBdH+SZDnA=","mo8+bY8MkMMpqHp5E0Vx1RXbL6tePlN84fBdH+SZDnA=","","Instagram: valentinadavalosm","https://t.co/xQAWABO90o","1928","859","2011-09-25","es"
"SVy0NZQrCAqd5hl1v0E11WUgfxLVfgJifyGEdLVQCk=","SVy0NZQrCAqd5hl1v0E11WUgfxLVfgJifyGEdLVQCk=","SVy0NZQrCAqd5hl1v0E11WUgfxLVfgJifyGEdLVQCk=","","Piscis, Soltero. #ILoveMexico","","317","473","2020-06-01","en"
"qcjWUHYSNYlRlOdaaeyC7NM1MKxqReZ2914qdG2O5xc=","qcjWUHYSNYlRlOdaaeyC7NM1MKxqReZ2914qdG2O5xc=","qcjWUHYSNYlRlOdaaeyC7NM1MKxqReZ2914qdG2O5xc=","México","Si no entiende el sarcasmo no venga a joder🙄","","829","777","2020-09-05","es"
"y3LIms964jM1YWEy7B2li9bfbbcCZ7KlJgqWtvl+wes=","y3LIms964jM1YWEy7B2li9bfbbcCZ7KlJgqWtvl+wes=","y3LIms964jM1YWEy7B2li9bfbbcCZ7KlJgqWtvl+wes=","","Nada en especial.","","596","359","2021-03-25","es"
"WlLTXseBoBomhxlIxt8Xhktu89JE5uqBucsPcTtDB4=","WlLTXseBoBomhxlIxt8Xhktu89JE5uqBucsPcTtDB4=","WlLTXseBoBomhxlIxt8Xhktu89JE5uqBucsPcTtDB4=","Carabobo, Venezuela","Rumbo a la Gran Victoria del 7-O","http://t.co/GYW77ak108","315","245","2012-06-22","es"
"973183736","Joseph","SoyJosephRobles","México","❤IURD - Especialista en #MarketingDigital Control de crisis, análisis y planificación de campañas, transformación digital #SEO #SocialMedia 🇲🇽","https://t.co/kfjuIqyDlF","141490","40212","2012-11-27","es"
"NPVZQ4v47wFcUjyGCm9DUUYYi6iBZgz8ijE9CrHyn4=","NPVZQ4v47wFcUjyGCm9DUUYYi6iBZgz8ijE9CrHyn4=","NPVZQ4v47wFcUjyGCm9DUUYYi6iBZgz8ijE9CrHyn4=","","amix de los felin@s.","","720","158","2021-03-21","en"
"YOokrK6LsdnbOtsSMh+rMIcHSzIzPwbhRBX81v4WHA0=","YOokrK6LsdnbOtsSMh+rMIcHSzIzPwbhRBX81v4WHA0=","YOokrK6LsdnbOtsSMh+rMIcHSzIzPwbhRBX81v4WHA0=","","Moralmente no correcto","","3","8","2021-04-05","en"
"4qnYIzmiGY9TZm3xQFUdT1OnDbqI95iLoRoTm53YuPA=","4qnYIzmiGY9TZm3xQFUdT1OnDbqI95iLoRoTm53YuPA=","4qnYIzmiGY9TZm3xQFUdT1OnDbqI95iLoRoTm53YuPA=","ciudad de México","Nada en la vida debe temerse, solo debe ser entendida. Ahora es el momento de comprender más, para que podamos temer menos. ​🧬🦠🔬","https://t.co/wlR1B0EBFX","714","191","2021-02-19","es"
"McTOV5J33O2IzdLygagM50IdB34Ijedy2rwwZUYs=","McTOV5J33O2IzdLygagM50IdB34Ijedy2rwwZUYs=","McTOV5J33O2IzdLygagM50IdB34Ijedy2rwwZUYs=","","Las aventuras de un Olisqueador Profesional. ¿Te digo a qué hueles?","","561","543","2020-06-18","es"
"DVb+P9JVcuFkmpSU3JZnWnlAN5Eltt7KM2u4uhGxc=","DVb+P9JVcuFkmpSU3JZnWnlAN5Eltt7KM2u4uhGxc=","DVb+P9JVcuFkmpSU3JZnWnlAN5Eltt7KM2u4uhGxc=","","follow x follow","","230","208","2019-08-21","es"
"frxypAdCsHsW819XfpEfQflh+cMPtlzrVxKJrU4rvGM=","frxypAdCsHsW819XfpEfQflh+cMPtlzrVxKJrU4rvGM=","frxypAdCsHsW819XfpEfQflh+cMPtlzrVxKJrU4rvGM=","México","Tweets culeros
Tweets robados","","709","307","2010-10-25","es"
"8ndHdOPwtT6wqj0QdCLBDToK+cuueoOynuTrmj+gFwg=","8ndHdOPwtT6wqj0QdCLBDToK+cuueoOynuTrmj+gFwg=","8ndHdOPwtT6wqj0QdCLBDToK+cuueoOynuTrmj+gFwg=","","","","262","68","2020-05-19","en"
"GMdnCCj0ovw54XCsyAXXrMUur55iJxSBcApefxq+4Oc=","GMdnCCj0ovw54XCsyAXXrMUur55iJxSBcApefxq+4Oc=","GMdnCCj0ovw54XCsyAXXrMUur55iJxSBcApefxq+4Oc=","","Only One Direction and EXO","","402","158","2021-03-11","en"
"WEvqIhHVRltYuw6F3nKW4WXr2iF+p3Zl+G9E+2LTEI=","WEvqIhHVRltYuw6F3nKW4WXr2iF+p3Zl+G9E+2LTEI=","WEvqIhHVRltYuw6F3nKW4WXr2iF+p3Zl+G9E+2LTEI=","","me gusta leer","","390","194","2021-04-09","en"
"8WGv50wTQZL2BkX9VD14dIzS+7kkGa560D51+9kXeVA=","8WGv50wTQZL2BkX9VD14dIzS+7kkGa560D51+9kXeVA=","8WGv50wTQZL2BkX9VD14dIzS+7kkGa560D51+9kXeVA=","","","","281","252","2012-06-13","es"
"w6Y5ew9nJtRYmGtBdIlHy1b60menobCnyPwvG+pVWtE=","w6Y5ew9nJtRYmGtBdIlHy1b60menobCnyPwvG+pVWtE=","w6Y5ew9nJtRYmGtBdIlHy1b60menobCnyPwvG+pVWtE=","Bogotá, D.C., Colombia","Extrovertida, amigable, y un poco odiosa.
Amo el chisme y la farándula..!😚 Amo Mi JUNIOR.","","151","142","2017-10-13","es"
"ywi3PmJSF2ZoHMRqBMbyCWGjm10CnBvsNNwog+teGw=","ywi3PmJSF2ZoHMRqBMbyCWGjm10CnBvsNNwog+teGw=","ywi3PmJSF2ZoHMRqBMbyCWGjm10CnBvsNNwog+teGw=","","Se aprende mas de los errores","","236","77","2021-01-19","es"
"1353545225034199040","¿Sabías qué?","DatoAsombros0","PUBLICIDAD AL DM.","Los datos más asombrosos de twitter. Aportes al dm.","","17107","4","2021-01-25","en"
"Y5iLIxFYW9W+KJztYRa4drkZUQcyHtgwxX3WMk8vMs=","Y5iLIxFYW9W+KJztYRa4drkZUQcyHtgwxX3WMk8vMs=","Y5iLIxFYW9W+KJztYRa4drkZUQcyHtgwxX3WMk8vMs=","","","","0","13","2021-05-06","en"
